long.dec,lat.dec,individual_ID,caught_month,mat,MLD,bottomT,ssh,surface_sal,surface_temperature,CHL
-62.82,-47.08,191,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,228,Jan,VII,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,217,Jan,V,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,207,Jan,V,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,218,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,202,Jan,III,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,197,Jan,IV,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,226,Jan,III,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,212,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,198,Jan,V,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,215,Jan,VII,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,211,Jan,VII,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,230,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,209,Jan,V,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,229,Jan,III,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,208,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,203,Jan,III,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,219,Jan,III,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,200,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,213,Jan,V,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,204,Jan,VII,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,220,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,192,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,222,Jan,VII,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,205,Jan,VI,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,196,Jan,I,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,201,Jan,VII,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.82,-47.08,227,Jan,III,14.81419385,7.589434505,0.074109114,33.40738837,14.06856747,1.185006251
-62.83,-47.1,602,Jan,VII,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,574,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,576,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,610,Jan,VII,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,605,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,595,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,583,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,594,Jan,II,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,581,Jan,IV,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,566,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,597,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,563,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,606,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,572,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,564,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,599,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,570,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,609,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,573,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,589,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,603,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,592,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,578,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,591,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,565,Jan,VII,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,596,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,575,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,604,Jan,VII,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,568,Jan,IV,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,571,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,584,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,580,Jan,IV,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,562,Jan,II,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,598,Jan,IV,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,608,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,586,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,593,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,587,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,601,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,579,Jan,IV,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,577,Jan,III,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,582,Jan,VII,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,569,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,588,Jan,IV,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,560,Jan,I,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,567,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,607,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,600,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,585,Jan,VI,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.83,-47.1,590,Jan,V,14.8269099,7.563066512,0.073346151,33.41196615,14.05568103,1.201064169
-62.88,-47.13,817,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,842,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,849,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,824,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,839,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,844,Jan,I,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,846,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,835,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,821,Jan,II,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,827,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,847,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,812,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,848,Jan,II,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,831,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,803,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,820,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,833,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,823,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,837,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,819,Jan,II,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,826,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,841,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,836,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,809,Jan,II,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,804,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,816,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,843,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,822,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,830,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,838,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,810,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,850,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,813,Jan,II,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,834,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,807,Jan,II,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,814,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,806,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,811,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,845,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,802,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,808,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,825,Jan,V,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,818,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,815,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,805,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,840,Jan,VI,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,801,Jan,I,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,828,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,829,Jan,III,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.88,-47.13,832,Jan,IV,14.96678641,7.510269491,0.073651336,33.40317618,14.04429762,1.203006168
-62.95,-46.82,721,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,729,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,738,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,726,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,712,Jan,II,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,710,Jan,III,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,702,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,720,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,723,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,711,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,703,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,745,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,714,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,719,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,722,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,732,Jan,IV,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,728,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,718,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,734,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,707,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,740,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,749,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,748,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,735,Jan,VII,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,706,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,717,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,746,Jan,IV,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,730,Jan,VII,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,715,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,724,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,705,Jan,IV,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,713,Jan,I,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,742,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,733,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,739,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,736,Jan,VII,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,731,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,701,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,750,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,737,Jan,VII,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,725,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,709,Jan,II,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,741,Jan,II,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,708,Jan,V,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,743,Jan,III,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,747,Jan,IV,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-62.95,-46.82,727,Jan,VI,14.34370014,8.487716312,0.083697012,33.37140196,14.23315379,1.198641072
-61.3,-46.72,1121,Feb,I,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1093,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1129,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1097,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1096,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1106,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1086,Feb,II,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1082,Feb,I,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1103,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1113,Feb,II,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1099,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1111,Feb,VII,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1128,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1109,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1085,Feb,VII,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1087,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1115,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1083,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1108,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1089,Feb,V,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1110,Feb,V,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1120,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1090,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1119,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1124,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1092,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1127,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1118,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1105,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1116,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1125,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1098,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1104,Feb,VII,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1123,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1094,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1114,Feb,VII,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1122,Feb,V,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1095,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1101,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1084,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1088,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1081,Feb,V,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1126,Feb,IV,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1102,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1130,Feb,VI,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1112,Feb,V,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-61.3,-46.72,1091,Feb,III,18.69258795,7.173039962,0.01726839,33.68799971,13.78476822,1.654516309
-62.13,-47.05,1221,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1195,Feb,V,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1206,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1210,Feb,V,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1228,Feb,I,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1183,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1201,Feb,VI,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1197,Feb,V,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1215,Feb,V,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1202,Feb,VI,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1212,Feb,III,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1186,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1189,Feb,VI,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1188,Feb,V,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1209,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1192,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1230,Feb,I,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1211,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1216,Feb,III,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1208,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1219,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1203,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1214,Feb,V,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1193,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1187,Feb,IV,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1194,Feb,III,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1184,Feb,VII,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1217,Feb,III,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1205,Feb,VI,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1220,Feb,VI,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1218,Feb,III,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
-62.13,-47.05,1207,Feb,III,20.85431581,7.402844338,0.065691092,33.56983586,14.25276956,0.914703146
